data,Year-Month,outLat,outLong,count
Ma'aleh Gamla,2024-07,32.88825600000001,35.685966,1
Ma'aleh Gamla,2024-09,32.88825600000001,35.685966,2
Ma'aleh Gamla,2024-10,32.88825600000001,35.685966,1
Ma'aleh Gilboa,2024-09,32.476065,35.420637,1
Ma'aleh Gilboa,2024-10,32.476065,35.420637,2
Ma'aleh HaHamisha,2023-10,31.817429,35.109406,6
Ma'aleh HaHamisha,2023-12,31.817429,35.109406,1
Ma'aleh HaHamisha,2024-10,31.817429,35.109406,4
Ma'aleh HaHamisha,2024-12,31.817429,35.109406,1
Ma'aleh HaHamisha,2025-01,31.817429,35.109406,1
Ma'aleh Iron,2024-09,32.5508302,35.1865314,3
Ma'aleh Iron,2024-10,32.5508302,35.1865314,2
Ma'aleh Iron,2024-11,32.5508302,35.1865314,1
Ma'aleh Levona,2024-09,31.046051,34.851612,1
Ma'aleh Levona,2024-10,31.046051,34.851612,1
Ma'aleh Michmash,2023-10,31.046051,34.851612,1
Ma'aleh Michmash,2024-09,31.046051,34.851612,2
Ma'aleh Michmash,2024-10,31.046051,34.851612,2
Ma'aleh Zvia,2024-07,32.8894,35.3314,1
Ma'aleh Zvia,2024-09,32.8894,35.3314,3
Ma'aleh Zvia,2024-10,32.8894,35.3314,7
Ma'anit,2023-10,32.4581327,35.0278006,4
Ma'anit,2024-10,32.4581327,35.0278006,1
Ma'anit,2024-11,32.4581327,35.0278006,1
Ma'ayan Baruch,2023-10,33.239349,35.609359,4
Ma'ayan Baruch,2023-11,33.239349,35.609359,4
Ma'ayan Baruch,2023-12,33.239349,35.609359,4
Ma'ayan Baruch,2024-01,33.239349,35.609359,5
Ma'ayan Baruch,2024-02,33.239349,35.609359,9
Ma'ayan Baruch,2024-03,33.239349,35.609359,11
Ma'ayan Baruch,2024-04,33.239349,35.609359,22
Ma'ayan Baruch,2024-05,33.239349,35.609359,51
Ma'ayan Baruch,2024-06,33.239349,35.609359,30
Ma'ayan Baruch,2024-07,33.239349,35.609359,20
Ma'ayan Baruch,2024-08,33.239349,35.609359,18
Ma'ayan Baruch,2024-09,33.239349,35.609359,15
Ma'ayan Baruch,2024-10,33.239349,35.609359,25
Ma'ayan Baruch,2024-11,33.239349,35.609359,18
Ma'ayan Baruch,2024-12,33.239349,35.609359,1
Ma'ayan Zvi,2024-10,32.568484,34.940623,7
Ma'ayan Zvi,2024-11,32.568484,34.940623,2
Ma'on,2024-04,31.414592,35.163893,5
Ma'on,2024-10,31.414592,35.163893,5
Ma'on,2024-12,31.414592,35.163893,1
Maagalim,2023-10,31.398859,34.598239,15
Maagalim,2024-01,31.398859,34.598239,1
Maagalim,2024-10,31.398859,34.598239,2
Maagalim,2025-01,31.398859,34.598239,1
Maas,2023-10,32.063511,34.892639,8
Maas,2023-11,32.063511,34.892639,5
Maas,2023-12,32.063511,34.892639,2
Maas,2024-09,32.063511,34.892639,3
Maas,2024-10,32.063511,34.892639,2
Maas,2024-11,32.063511,34.892639,5
Maas,2024-12,32.063511,34.892639,7
Maas,2025-01,32.063511,34.892639,1
Mabu'im,2024-10,31.44945,34.65499399999999,3
Machanaim,2023-10,32.988845,35.570375,2
Machanaim,2024-01,32.988845,35.570375,1
Machanaim,2024-03,32.988845,35.570375,1
Machanaim,2024-06,32.988845,35.570375,1
Machanaim,2024-08,32.988845,35.570375,4
Machanaim,2024-09,32.988845,35.570375,5
Machanaim,2024-10,32.988845,35.570375,13
Machanaim,2024-11,32.988845,35.570375,4
Machanaim landing pad,2023-10,31.046051,34.851612,1
Machanaim landing pad,2024-01,31.046051,34.851612,1
Machanaim landing pad,2024-03,31.046051,34.851612,1
Machanaim landing pad,2024-06,31.046051,34.851612,3
Machanaim landing pad,2024-07,31.046051,34.851612,1
Machanaim landing pad,2024-08,31.046051,34.851612,4
Machanaim landing pad,2024-09,31.046051,34.851612,5
Machanaim landing pad,2024-10,31.046051,34.851612,12
Machanaim landing pad,2024-11,31.046051,34.851612,4
Magal,2024-10,32.385556,35.036147,1
Magen,2023-10,31.298108,34.427059,13
Magen,2023-12,31.298108,34.427059,11
Magen,2024-06,31.298108,34.427059,1
Magen,2024-10,31.298108,34.427059,3
Magen,2024-12,31.298108,34.427059,1
Magen,2025-01,31.298108,34.427059,1
Magen Shaul,2023-10,32.521471,35.306431,1
Maghar,2023-10,32.8872843,35.4091765,1
Maghar,2024-07,32.8872843,35.4091765,1
Maghar,2024-08,32.8872843,35.4091765,1
Maghar,2024-09,32.8872843,35.4091765,2
Maghar,2024-10,32.8872843,35.4091765,5
Maghar,2024-11,32.8872843,35.4091765,1
Magshimim,2023-10,32.0506884,34.9023182,7
Magshimim,2023-11,32.0506884,34.9023182,4
Magshimim,2023-12,32.0506884,34.9023182,3
Magshimim,2024-09,32.0506884,34.9023182,3
Magshimim,2024-10,32.0506884,34.9023182,2
Magshimim,2024-11,32.0506884,34.9023182,4
Magshimim,2024-12,32.0506884,34.9023182,7
Magshimim,2025-01,32.0506884,34.9023182,1
Mahsiya,2023-10,31.748858,35.00726,6
Mahsiya,2023-12,31.748858,35.00726,1
Mahsiya,2024-10,31.748858,35.00726,4
Mahsiya,2024-11,31.748858,35.00726,1
Mahsiya,2024-12,31.748858,35.00726,5
Mahsiya,2025-01,31.748858,35.00726,1
Majd al-Krum,2023-10,32.920132,35.25665,1
Majd al-Krum,2024-01,32.920132,35.25665,1
Majd al-Krum,2024-09,32.920132,35.25665,5
Majd al-Krum,2024-10,32.920132,35.25665,32
Majd al-Krum,2024-11,32.920132,35.25665,9
Majdal Shams,2023-12,33.2690961,35.772122,2
Majdal Shams,2024-01,33.2690961,35.772122,1
Majdal Shams,2024-02,33.2690961,35.772122,1
Majdal Shams,2024-03,33.2690961,35.772122,4
Majdal Shams,2024-04,33.2690961,35.772122,6
Majdal Shams,2024-05,33.2690961,35.772122,2
Majdal Shams,2024-06,33.2690961,35.772122,6
Majdal Shams,2024-07,33.2690961,35.772122,7
Majdal Shams,2024-08,33.2690961,35.772122,1
Majdal Shams,2024-09,33.2690961,35.772122,2
Majdal Shams,2024-10,33.2690961,35.772122,6
Majdal Shams,2024-11,33.2690961,35.772122,1
Malkia,2023-10,33.098589,35.509624,2
Malkia,2023-11,33.098589,35.509624,5
Malkia,2023-12,33.098589,35.509624,11
Malkia,2024-01,33.098589,35.509624,19
Malkia,2024-02,33.098589,35.509624,7
Malkia,2024-03,33.098589,35.509624,7
Malkia,2024-04,33.098589,35.509624,7
Malkia,2024-05,33.098589,35.509624,24
Malkia,2024-06,33.098589,35.509624,30
Malkia,2024-07,33.098589,35.509624,13
Malkia,2024-08,33.098589,35.509624,21
Malkia,2024-09,33.098589,35.509624,22
Malkia,2024-10,33.098589,35.509624,19
Malkia,2024-11,33.098589,35.509624,12
Mamashit,2023-10,31.025668,35.064281,1
Mamashit,2024-04,31.025668,35.064281,3
Mamashit,2024-10,31.025668,35.064281,4
Manara,2023-10,33.195375,35.543728,4
Manara,2023-11,33.195375,35.543728,8
Manara,2023-12,33.195375,35.543728,7
Manara,2024-01,33.195375,35.543728,7
Manara,2024-02,33.195375,35.543728,9
Manara,2024-03,33.195375,35.543728,13
Manara,2024-04,33.195375,35.543728,21
Manara,2024-05,33.195375,35.543728,45
Manara,2024-06,33.195375,35.543728,26
Manara,2024-07,33.195375,35.543728,16
Manara,2024-08,33.195375,35.543728,17
Manara,2024-09,33.195375,35.543728,17
Manara,2024-10,33.195375,35.543728,55
Manara,2024-11,33.195375,35.543728,51
Manara,2024-12,33.195375,35.543728,1
Manof,2023-10,32.853258,35.237355,1
Manof,2024-06,32.853258,35.237355,1
Manof,2024-09,32.853258,35.237355,6
Manof,2024-10,32.853258,35.237355,8
Manof,2024-11,32.853258,35.237355,2
Manot,2023-10,33.038709,35.195156,1
Manot,2023-11,33.038709,35.195156,1
Manot,2024-01,33.038709,35.195156,1
Manot,2024-02,33.038709,35.195156,2
Manot,2024-03,33.038709,35.195156,2
Manot,2024-04,33.038709,35.195156,4
Manot,2024-05,33.038709,35.195156,6
Manot,2024-06,33.038709,35.195156,5
Manot,2024-07,33.038709,35.195156,8
Manot,2024-08,33.038709,35.195156,7
Manot,2024-09,33.038709,35.195156,14
Manot,2024-10,33.038709,35.195156,14
Manot,2024-11,33.038709,35.195156,16
Manshiya Zabda,2023-10,32.706219,35.192415,1
Manshiya Zabda,2024-09,32.706219,35.192415,9
Manshiya Zabda,2024-10,32.706219,35.192415,4
Maon Tzofia,2023-10,31.414592,35.163893,7
Maon Tzofia,2023-11,31.414592,35.163893,3
Maon Tzofia,2023-12,31.414592,35.163893,3
Maon Tzofia,2024-12,31.414592,35.163893,5
Maona,2023-12,31.046051,34.851612,4
Maona,2024-01,31.046051,34.851612,1
Maona,2024-03,31.046051,34.851612,1
Maona,2024-06,31.046051,34.851612,2
Maona,2024-08,31.046051,34.851612,2
Maona,2024-09,31.046051,34.851612,6
Maona,2024-10,31.046051,34.851612,81
Maona,2024-11,31.046051,34.851612,17
Maor,2023-10,32.425832,35.005289,4
Maor,2024-10,32.425832,35.005289,4
Maor,2024-11,32.425832,35.005289,1
Maoz Haim,2024-09,32.49407,35.550767,1
Maoz Haim,2024-10,32.49407,35.550767,2
Mara'it,2023-10,31.046051,34.851612,1
Mara'it,2024-04,31.046051,34.851612,18
Mara'it,2024-10,31.046051,34.851612,5
Mara'it,2024-12,31.046051,34.851612,1
Margaliot,2023-10,33.216474,35.544354,5
Margaliot,2023-11,33.216474,35.544354,14
Margaliot,2023-12,33.216474,35.544354,18
Margaliot,2024-01,33.216474,35.544354,10
Margaliot,2024-02,33.216474,35.544354,11
Margaliot,2024-03,33.216474,35.544354,14
Margaliot,2024-04,33.216474,35.544354,23
Margaliot,2024-05,33.216474,35.544354,63
Margaliot,2024-06,33.216474,35.544354,33
Margaliot,2024-07,33.216474,35.544354,27
Margaliot,2024-08,33.216474,35.544354,22
Margaliot,2024-09,33.216474,35.544354,20
Margaliot,2024-10,33.216474,35.544354,96
Margaliot,2024-11,33.216474,35.544354,61
Mas'ade,2023-11,33.2321159,35.7555991,1
Mas'ade,2023-12,33.2321159,35.7555991,3
Mas'ade,2024-01,33.2321159,35.7555991,1
Mas'ade,2024-02,33.2321159,35.7555991,2
Mas'ade,2024-03,33.2321159,35.7555991,2
Mas'ade,2024-04,33.2321159,35.7555991,5
Mas'ade,2024-05,33.2321159,35.7555991,1
Mas'ade,2024-06,33.2321159,35.7555991,7
Mas'ade,2024-07,33.2321159,35.7555991,8
Mas'ade,2024-08,33.2321159,35.7555991,4
Mas'ade,2024-09,33.2321159,35.7555991,1
Mas'ade,2024-10,33.2321159,35.7555991,2
Masada,2024-01,32.682305,35.597657,1
Masada,2024-10,32.682305,35.597657,3
Mashabei Sadeh,2024-04,31.00404199999999,34.785029,4
Mashabei Sadeh,2024-10,31.00404199999999,34.785029,5
Mashhad,2024-06,32.738912,35.322494,1
Mashhad,2024-09,32.738912,35.322494,7
Mashhad,2024-10,32.738912,35.322494,4
Maskiot,2024-10,32.317865,35.502754,2
Maskiot,2024-11,32.317865,35.502754,1
Maslul,2023-10,31.323677,34.590761,5
Maslul,2023-11,31.323677,34.590761,1
Maslul,2023-12,31.323677,34.590761,1
Maslul,2024-10,31.323677,34.590761,3
Massad,2023-10,32.844172,35.423166,1
Massad,2024-07,32.844172,35.423166,1
Massad,2024-09,32.844172,35.423166,4
Massad,2024-10,32.844172,35.423166,7
Massad,2024-11,32.844172,35.423166,1
Massada,2024-04,32.682305,35.597657,8
Massada,2024-10,32.682305,35.597657,5
Massada,2024-11,32.682305,35.597657,1
Massada,2024-12,32.682305,35.597657,1
Masua,2024-10,31.89439699999999,35.007627,2
Masuot Itzhak,2023-10,31.70261,34.689968,6
Masuot Itzhak,2024-10,31.70261,34.689968,1
Mata,2023-10,31.716522,35.060571,7
Mata,2024-10,31.716522,35.060571,4
Mata,2024-11,31.716522,35.060571,1
Mata,2024-12,31.716522,35.060571,3
Mata,2025-01,31.716522,35.060571,1
Matan,2023-10,32.159377,34.97319,2
Matan,2024-10,32.159377,34.97319,5
Matan,2024-11,32.159377,34.97319,6
Matan,2024-12,32.159377,34.97319,1
Matan,2025-01,32.159377,34.97319,1
Matat,2023-10,33.041684,35.35669499999999,1
Matat,2023-11,33.041684,35.35669499999999,6
Matat,2023-12,33.041684,35.35669499999999,4
Matat,2024-01,33.041684,35.35669499999999,5
Matat,2024-02,33.041684,35.35669499999999,2
Matat,2024-03,33.041684,35.35669499999999,2
Matat,2024-04,33.041684,35.35669499999999,5
Matat,2024-05,33.041684,35.35669499999999,8
Matat,2024-06,33.041684,35.35669499999999,5
Matat,2024-07,33.041684,35.35669499999999,3
Matat,2024-08,33.041684,35.35669499999999,6
Matat,2024-09,33.041684,35.35669499999999,17
Matat,2024-10,33.041684,35.35669499999999,14
Matat,2024-11,33.041684,35.35669499999999,5
Matityahu,2023-10,31.929747,35.034997,1
Matityahu,2023-12,31.929747,35.034997,1
Matityahu,2024-09,31.929747,35.034997,2
Matityahu,2024-10,31.929747,35.034997,2
Matityahu,2024-12,31.929747,35.034997,2
Matityahu,2025-01,31.929747,35.034997,1
Matzliach,2023-10,31.906364,34.871278,6
Matzliach,2023-11,31.906364,34.871278,4
Matzliach,2023-12,31.906364,34.871278,3
Matzliach,2024-01,31.906364,34.871278,2
Matzliach,2024-09,31.906364,34.871278,3
Matzliach,2024-10,31.906364,34.871278,3
Matzliach,2024-11,31.906364,34.871278,1
Matzliach,2024-12,31.906364,34.871278,6
Matzliach,2025-01,31.906364,34.871278,1
Matzok Orvim,2024-09,31.046051,34.851612,3
Matzok Orvim,2024-10,31.046051,34.851612,3
Matzok Orvim,2024-11,31.046051,34.851612,3
Mavki'im,2023-10,31.622518,34.577431,54
Mavki'im,2023-11,31.622518,34.577431,7
Mavki'im,2023-12,31.622518,34.577431,9
Mavki'im,2024-01,31.622518,34.577431,2
Mavki'im,2024-02,31.622518,34.577431,1
Mavki'im,2024-05,31.622518,34.577431,1
Mazkeret Batya,2023-10,31.850638,34.840016,4
Mazkeret Batya,2023-11,31.850638,34.840016,1
Mazkeret Batya,2023-12,31.850638,34.840016,1
Mazkeret Batya,2024-09,31.850638,34.840016,3
Mazkeret Batya,2024-10,31.850638,34.840016,3
Mazkeret Batya,2024-12,31.850638,34.840016,6
Mazkeret Batya,2025-01,31.850638,34.840016,1
Mazor,2023-10,32.050698,34.931373,8
Mazor,2023-11,32.050698,34.931373,3
Mazor,2023-12,32.050698,34.931373,1
Mazor,2024-09,32.050698,34.931373,3
Mazor,2024-10,32.050698,34.931373,2
Mazor,2024-11,32.050698,34.931373,4
Mazor,2024-12,32.050698,34.931373,5
Mazor,2025-01,32.050698,34.931373,1
Mazra'a,2023-10,32.983652,35.098934,1
Mazra'a,2024-04,32.983652,35.098934,2
Mazra'a,2024-06,32.983652,35.098934,4
Mazra'a,2024-07,32.983652,35.098934,2
Mazra'a,2024-08,32.983652,35.098934,6
Mazra'a,2024-09,32.983652,35.098934,3
Mazra'a,2024-10,32.983652,35.098934,29
Mazra'a,2024-11,32.983652,35.098934,30
Mefalsim,2023-10,31.50220599999999,34.561674,35
Mefalsim,2023-11,31.50220599999999,34.561674,10
Mefalsim,2023-12,31.50220599999999,34.561674,8
Mefalsim,2024-01,31.50220599999999,34.561674,4
Mefalsim,2024-02,31.50220599999999,34.561674,1
Mefalsim,2024-03,31.50220599999999,34.561674,1
Mefalsim,2024-04,31.50220599999999,34.561674,1
Mefalsim,2024-05,31.50220599999999,34.561674,5
Mefalsim,2024-06,31.50220599999999,34.561674,4
Mefalsim,2024-10,31.50220599999999,34.561674,4
Mefalsim,2024-11,31.50220599999999,34.561674,3
Mefalsim,2024-12,31.50220599999999,34.561674,1
Megadim,2024-09,32.7266265,34.9621003,3
Megadim,2024-10,32.7266265,34.9621003,11
Megadim,2024-11,32.7266265,34.9621003,3
Megadlim,2024-10,31.046051,34.851612,2
Megiddo,2024-09,32.577899,35.179972,2
Megiddo,2024-10,32.577899,35.179972,2
Megiddo,2024-11,32.577899,35.179972,1
Megiddo Prison,2024-09,32.57086220000001,35.1898259,2
Megiddo Prison,2024-10,32.57086220000001,35.1898259,2
Megiddo Prison,2024-11,32.57086220000001,35.1898259,1
Megilot Regional Cetner ,2024-10,33.000651,35.438202,3
Mehola,2024-10,32.365285,35.51602,3
Mei Ami,2024-09,32.504963,35.146425,3
Mei Ami,2024-10,32.504963,35.146425,3
Mei Ami,2024-11,32.504963,35.146425,1
Meir Shfeya,2024-09,31.046051,34.851612,1
Meir Shfeya,2024-10,31.046051,34.851612,10
Meir Shfeya,2024-11,31.046051,34.851612,1
Meiser,2024-10,32.445246,35.042131,1
Meishar,2023-10,31.815936,34.752588,5
Meishar,2023-11,31.815936,34.752588,2
Meishar,2023-12,31.815936,34.752588,2
Meishar,2024-01,31.815936,34.752588,1
Meishar,2024-10,31.815936,34.752588,1
Meishar,2024-12,31.815936,34.752588,5
Meitar,2024-04,31.3280076,34.9435778,12
Meitar,2024-10,31.3280076,34.9435778,6
Meitarim Industrial Zone,2024-04,32.168345,35.071126,6
Meitarim Industrial Zone,2024-10,32.168345,35.071126,5
Mekhora,2024-10,32.471123,34.9915509,2
Menahemia,2023-10,32.66318529999999,35.555195,1
Menahemia,2024-10,32.66318529999999,35.555195,4
Menucha,2023-10,31.656159,34.777273,2
Menucha,2023-12,31.656159,34.777273,1
Menucha,2024-10,31.656159,34.777273,1
Merav,2024-09,32.452041,35.422479,1
Merav,2024-10,32.452041,35.422479,1
Merav Center,2024-09,31.046051,34.851612,1
Merav Center,2024-10,31.046051,34.851612,7
Merav Center,2024-11,31.046051,34.851612,3
Merhav Am,2024-04,30.888022,34.828175,2
Merhav Am,2024-10,30.888022,34.828175,4
Merhavia Kibbutz,2023-12,32.60585,35.30725,1
Merhavia Kibbutz,2024-09,32.60585,35.30725,4
Merhavia Kibbutz,2024-10,32.60585,35.30725,1
Merhavia Moshav,2023-12,32.6047,35.3081,1
Merhavia Moshav,2024-09,32.6047,35.3081,5
Merhavia Moshav,2024-10,32.6047,35.3081,1
Merhavim Educational Campus,2023-10,31.5220723,34.5967898,6
Merhavim Educational Campus,2023-12,31.5220723,34.5967898,1
Merhavim Educational Campus,2024-10,31.5220723,34.5967898,3
Merkaz Shapira,2023-10,31.696927,34.707319,4
Merkaz Shapira,2023-12,31.696927,34.707319,1
Merkaz Shapira,2024-10,31.696927,34.707319,1
Merom Golan,2024-04,33.132583,35.77707100000001,1
Merom Golan,2024-06,33.132583,35.77707100000001,3
Merom Golan,2024-08,33.132583,35.77707100000001,1
Merom Golan,2024-09,33.132583,35.77707100000001,3
Merom Golan,2024-10,33.132583,35.77707100000001,13
Merom Golan,2024-11,33.132583,35.77707100000001,3
Merom Hagalil Regional Council,2023-11,32.9916546,35.46723679999999,2
Merom Hagalil Regional Council,2024-01,32.9916546,35.46723679999999,1
Merom Hagalil Regional Council,2024-02,32.9916546,35.46723679999999,2
Merom Hagalil Regional Council,2024-03,32.9916546,35.46723679999999,3
Merom Hagalil Regional Council,2024-04,32.9916546,35.46723679999999,3
Merom Hagalil Regional Council,2024-05,32.9916546,35.46723679999999,1
Merom Hagalil Regional Council,2024-06,32.9916546,35.46723679999999,2
Merom Hagalil Regional Council,2024-07,32.9916546,35.46723679999999,2
Merom Hagalil Regional Council,2024-08,32.9916546,35.46723679999999,2
Merom Hagalil Regional Council,2024-09,32.9916546,35.46723679999999,7
Merom Hagalil Regional Council,2024-10,32.9916546,35.46723679999999,13
Merom Hagalil Regional Council,2024-11,32.9916546,35.46723679999999,5
Meron,2023-11,32.985226,35.441643,1
Meron,2024-01,32.985226,35.441643,2
Meron,2024-02,32.985226,35.441643,2
Meron,2024-03,32.985226,35.441643,4
Meron,2024-04,32.985226,35.441643,3
Meron,2024-05,32.985226,35.441643,3
Meron,2024-06,32.985226,35.441643,2
Meron,2024-07,32.985226,35.441643,2
Meron,2024-08,32.985226,35.441643,3
Meron,2024-09,32.985226,35.441643,7
Meron,2024-10,32.985226,35.441643,15
Meron,2024-11,32.985226,35.441643,5
Mesillat Zion,2023-10,31.7709233,35.2284626,2
Mesillat Zion,2024-09,31.7709233,35.2284626,1
Mesillat Zion,2024-10,31.7709233,35.2284626,4
Mesillat Zion,2024-12,31.7709233,35.2284626,7
Mesillat Zion,2025-01,31.7709233,35.2284626,1
Messilot,2024-09,32.497362,35.474651,1
Messilot,2024-10,32.497362,35.474651,3
Metulla,2023-10,33.277232,35.578235,4
Metulla,2023-11,33.277232,35.578235,3
Metulla,2023-12,33.277232,35.578235,2
Metulla,2024-01,33.277232,35.578235,7
Metulla,2024-02,33.277232,35.578235,9
Metulla,2024-03,33.277232,35.578235,12
Metulla,2024-04,33.277232,35.578235,18
Metulla,2024-05,33.277232,35.578235,54
Metulla,2024-06,33.277232,35.578235,33
Metulla,2024-07,33.277232,35.578235,13
Metulla,2024-08,33.277232,35.578235,14
Metulla,2024-09,33.277232,35.578235,19
Metulla,2024-10,33.277232,35.578235,124
Metulla,2024-11,33.277232,35.578235,55
Metzad,2024-04,31.046051,34.851612,1
Metzad,2024-10,31.046051,34.851612,4
Metzad,2024-11,31.046051,34.851612,1
Metzad,2024-12,31.046051,34.851612,1
Metzad,2025-01,31.046051,34.851612,1
Metzar,2024-03,32.768641,35.736356,1
Metzar,2024-04,32.768641,35.736356,1
Metzar,2024-05,32.768641,35.736356,1
Metzar,2024-06,32.768641,35.736356,1
Metzar,2024-09,32.768641,35.736356,5
Metzar,2024-10,32.768641,35.736356,2
Metzer,2024-10,32.440186,35.047702,1
Metzokei Dragot,2024-04,31.591008,35.393344,1
Metzokei Dragot,2024-10,31.591008,35.393344,4
Metzokei Dragot,2024-11,31.591008,35.393344,1
Metzokei Dragot,2024-12,31.591008,35.393344,1
Metzuba,2023-10,31.046051,34.851612,5
Metzuba,2023-11,31.046051,34.851612,4
Metzuba,2023-12,31.046051,34.851612,1
Metzuba,2024-01,31.046051,34.851612,3
Metzuba,2024-02,31.046051,34.851612,4
Metzuba,2024-03,31.046051,34.851612,4
Metzuba,2024-04,31.046051,34.851612,9
Metzuba,2024-05,31.046051,34.851612,12
Metzuba,2024-06,31.046051,34.851612,11
Metzuba,2024-07,31.046051,34.851612,14
Metzuba,2024-08,31.046051,34.851612,8
Metzuba,2024-09,31.046051,34.851612,15
Metzuba,2024-10,31.046051,34.851612,44
Metzuba,2024-11,31.046051,34.851612,36
Mevasseret Zion,2023-10,31.80495489999999,35.151392,8
Mevasseret Zion,2023-12,31.80495489999999,35.151392,1
Mevasseret Zion,2024-10,31.80495489999999,35.151392,4
Mevasseret Zion,2025-01,31.80495489999999,35.151392,1
Mevo Beitar,2023-10,31.722592,35.106656,10
Mevo Beitar,2024-10,31.722592,35.106656,4
Mevo Beitar,2024-12,31.722592,35.106656,2
Mevo Beitar,2025-01,31.722592,35.106656,1
Mevo Carmel Industrial Zone,2024-09,32.168345,35.071126,5
Mevo Carmel Industrial Zone,2024-10,32.168345,35.071126,6
Mevo Carmel Industrial Zone,2024-11,32.168345,35.071126,2
Mevo Dotan,2024-10,31.046051,34.851612,2
Mevo Hama,2024-03,32.736701,35.655207,1
Mevo Hama,2024-04,32.736701,35.655207,1
Mevo Hama,2024-05,32.736701,35.655207,1
Mevo Hama,2024-06,32.736701,35.655207,1
Mevo Hama,2024-09,32.736701,35.655207,1
Mevo Hama,2024-10,32.736701,35.655207,2
Mevo Horon,2024-09,31.849598,35.034977,1
Mevo Horon,2024-10,31.849598,35.034977,3
Mevo Horon,2024-12,31.849598,35.034977,4
Mevo Horon,2025-01,31.849598,35.034977,1
Mevo Modi'im,2023-12,31.933851,34.98799899999999,1
Mevo Modi'im,2024-01,31.933851,34.98799899999999,1
Mevo Modi'im,2024-09,31.933851,34.98799899999999,3
Mevo Modi'im,2024-10,31.933851,34.98799899999999,2
Mevo Modi'im,2024-12,31.933851,34.98799899999999,5
Mevo Modi'im,2025-01,31.933851,34.98799899999999,1
Mevo'ot Hermon Regional Council,2023-10,33.0614193,35.5548422,2
Mevo'ot Hermon Regional Council,2023-11,33.0614193,35.5548422,4
Mevo'ot Hermon Regional Council,2023-12,33.0614193,35.5548422,9
Mevo'ot Hermon Regional Council,2024-01,33.0614193,35.5548422,17
Mevo'ot Hermon Regional Council,2024-02,33.0614193,35.5548422,11
Mevo'ot Hermon Regional Council,2024-03,33.0614193,35.5548422,6
Mevo'ot Hermon Regional Council,2024-04,33.0614193,35.5548422,7
Mevo'ot Hermon Regional Council,2024-05,33.0614193,35.5548422,21
Mevo'ot Hermon Regional Council,2024-06,33.0614193,35.5548422,22
Mevo'ot Hermon Regional Council,2024-07,33.0614193,35.5548422,11
Mevo'ot Hermon Regional Council,2024-08,33.0614193,35.5548422,14
Mevo'ot Hermon Regional Council,2024-09,33.0614193,35.5548422,13
Mevo'ot Hermon Regional Council,2024-10,33.0614193,35.5548422,4
Mevo'ot Hermon Regional Council,2024-11,33.0614193,35.5548422,6
Mevuot HaGilboa Industrial Zone,2023-12,32.0475397,34.8703563,1
Mevuot HaGilboa Industrial Zone,2024-09,32.0475397,34.8703563,1
Mevuot Yericho,2024-10,31.046051,34.851612,2
Mi'ilya,2023-12,33.027194,35.256304,4
Mi'ilya,2024-01,33.027194,35.256304,1
Mi'ilya,2024-03,33.027194,35.256304,1
Mi'ilya,2024-05,33.027194,35.256304,1
Mi'ilya,2024-06,33.027194,35.256304,2
Mi'ilya,2024-07,33.027194,35.256304,1
Mi'ilya,2024-08,33.027194,35.256304,1
Mi'ilya,2024-09,33.027194,35.256304,7
Mi'ilya,2024-10,33.027194,35.256304,61
Mi'ilya,2024-11,33.027194,35.256304,22
Midrach Oz,2024-09,32.59464800000001,35.157976,3
Midrach Oz,2024-10,32.59464800000001,35.157976,3
Midrach Oz,2024-11,32.59464800000001,35.157976,1
Migdal,2024-06,32.839494,35.499849,1
Migdal,2024-09,32.839494,35.499849,2
Migdal,2024-10,32.839494,35.499849,5
Migdal,2024-11,32.839494,35.499849,1
Migdal HaEmek,2023-12,32.6778114,35.2417497,1
Migdal HaEmek,2024-09,32.6778114,35.2417497,11
Migdal HaEmek,2024-10,32.6778114,35.2417497,4
Migdal HaEmek,2024-11,32.6778114,35.2417497,1
Migdal Oz,2023-10,31.8986083,35.0127144,2
Migdal Oz,2024-04,31.8986083,35.0127144,2
Migdal Oz,2024-10,31.8986083,35.0127144,3
Migdal Oz,2024-12,31.8986083,35.0127144,1
Migdal Oz,2025-01,31.8986083,35.0127144,1
Migdal Tefen,2024-09,32.9766793,35.278017,4
Migdal Tefen,2024-10,32.9766793,35.278017,25
Migdal Tefen,2024-11,32.9766793,35.278017,8
Migron,2024-09,31.046051,34.851612,1
Migron,2024-10,31.046051,34.851612,2
Migron,2025-01,31.046051,34.851612,1
Mikhmanim,2024-09,32.905865,35.32899099999999,4
Mikhmanim,2024-10,32.905865,35.32899099999999,8
Mikhmanim,2024-11,32.905865,35.32899099999999,1
Mikhmoret,2024-10,32.406504,34.871551,2
Mikhmoret,2024-11,32.406504,34.871551,1
Mikveh Israel,2023-10,32.033333,34.783333,22
Mikveh Israel,2023-11,32.033333,34.783333,5
Mikveh Israel,2023-12,32.033333,34.783333,6
Mikveh Israel,2024-01,32.033333,34.783333,2
Mikveh Israel,2024-09,32.033333,34.783333,2
Mikveh Israel,2024-10,32.033333,34.783333,3
Mikveh Israel,2024-11,32.033333,34.783333,2
Mikveh Israel,2024-12,32.033333,34.783333,7
Mikveh Israel,2025-01,32.033333,34.783333,1
Mini Israel - Nachshon,2024-09,31.8421954,34.9689243,3
Mini Israel - Nachshon,2024-10,31.8421954,34.9689243,3
Mini Israel - Nachshon,2024-12,31.8421954,34.9689243,7
